"product id","product title","product urls"
43806,"DELL Inspiron Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Notebook(15.6 Inch, Carbon Black, 1.68 Kg, With MS Office)","[['https://www.amazon.in/Dell-Inspiron-Graphics-Anti-Glare-D560766Win9Be/dp/B09TNWYR3Q'], ['https://www.flipkart.com/dell-inspiron-athlon-dual-core-3050u-8-gb-256-gb-ssd-windows-11-home-3525-notebook/p/itm96a6101fa53ff']]"
43812,LENOVO IdeaPad 3 15ALC6  (82KU017KIN) (15.6 inch)(8GB RAM 512GB SSD)(Arctic Grey),"[['https://www.amazon.in/Lenovo-Ideapad-Keyboard-Warranty-82KU017KIN/dp/B09MM58Y7Q'], ['https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f'], ['https://www.croma.com/lenovo-ideapad-3-15alc6-amd-ryzen-5-15-6-inch-8gb-512gb-windows-11-home-ms-office-home-and-student-2021-amd-radeon-fhd-display-arctic-grey-82ku017kin-/p/264031'], ['https://www.vijaysales.com/lenovo-ideapad-3-15alc6-82ku017kin-laptop-ryzen-5-5500u-8-gb-ram-512-gb-ssd-15-6-inch-39-62-cm-display-amd-radeon-graphics-windows-11-mso/18461']]"
43813,ASUS X415 X415EA-EB572WS(14 inch)(8GB RAM 256GB SSD)(Transparent Silver),[]
43816,HP 15s Intel 15s-fq2671TU (15.6 inch)(8GB RAM 512GB SSD)(Intel Core i3)(Jet black),[]
43819,"RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop(15.6 inch, Charcoal Gray, 1.8 kg, With MS Office)",[['https://www.flipkart.com/redmibook-pro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm436427e982703']]
43823,HP 3250U 15s-ey1508AU (15.6 inch)(8GB RAM 256GB SSD)(Ryzen 3 Dual Core)(Jet black),[]
43826,"ASUS VivoBook 14 (2021) Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) X415MA-BV011W Thin and Light Laptop(14 inch, Transparent Silver, 1.60 kg)","[['https://www.flipkart.com/asus-vivobook-14-2021-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-x415ma-bv011w-thin-light-laptop/p/itm8f9bebd99f5c0'], ['https://www.amazon.in/ASUS-VivoBook-i5-1035G1-Integrated-X415JA-EB521WS/dp/B09VNZNF9L']]"
43831,HP Ryzen 5 Hexa Core 5500U 15s- eq2144au (15.6 inch)(8GB RAM 512GB SSD)(AMD Ryzen™ 5 processor)(Natural silver),[]
43833,HP 3250U 15s- eq1560AU  (15.6 inch)(8GB RAM 512GB SSD)(AMD Ryzen)(Jet black),[]
43835,"MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GF63 Thin 11UC-866IN Gaming Laptop(15.6 Inch, Black, 1.86 Kg)","[['https://www.flipkart.com/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-gf63-thin-11uc-866in-gaming-laptop/p/itmcdf83d73cd74d'], ['https://www.amazon.in/MSI-i7-11800H-Gaming-Windows-11UC-866IN/dp/B0BGZL34XZ']]"
43838,ASUS VivoBook 15 (2022) K513EA-L312WS (15.6 inch)(8GB RAM 256GB SSD 1TB HDD)(Intel Core i3)(Transparent Silver),[['https://www.flipkart.com/asus-vivobook-15-2022-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x515ea-ej332ws-thin-light-laptop/p/itm8f93c38e258e0']]
43841,HP Ryzen 5 Hexa Core 5500U 14s-fy1003AU (14 inch)(16GB RAM 512GB SSD)(Ryzen 5 Hexa Core)(Natural silver),[]
43843,ASUS VivoBook K15 OLED (2022) K513EA-L312WS (15.6 inch)(8GB RAM 512GB SSD)(Intel Core i3)(Indie Black),"[['https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87'], ['https://www.croma.com/asus-vivobook-k15-k513ea-l312ws-intel-core-i3-11th-gen-15-6-inch-8gb-512gb-windows-11-home-ms-office-2021-intel-uhd-fhd-oled-display-indie-black-90nb0sg1-m00bm0-/p/265856']]"
43847,"Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop(14 inch, Aurora Green, 1.24 kg)",[['https://www.flipkart.com/infinix-x1-slim-series-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm15453bfe1ca7c']]
43849,Apple MacBook Air 2020 MGN63HN/A (13.3 inch)(8GB RAM 256GB SSD)(Space Grey),[]
43851,HP 15s Intel 15s-fq5111TU (15.6 inch)(8GB RAM 512GB SSD)(Core i5  processor)(Natural Silver),[]
43854,Dell Inspiron D560749WIN9S(15.6 inch)(8GB RAM 512GB SSD)(Platinum Silver),"[['https://www.vijaysales.com/dell-inspiron-15-3511-d560749win9s-laptop-11th-gen-intel-i3-8-gb-ram-512-gb-ssd-15-6-inch-39-62cm-display-intel-uhd-graphics-win-11-mso/19877'], ['https://www.reliancedigital.in/dell-inspiron-3511-laptop-11th-gen-intel-i3-1115g4-8gb-512gb-ssd-integrated-graphics-windows-11-mso-fhd-39-6-cm-15-6-inch-/p/492849813']]"
43856,"ASUS Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and Light Laptop(15.6 Inch, Transparent Silver, 1.80 kg, With MS Office)",[]
43857,"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511,Inspiron 3000 Thin and Light Laptop(15.6 inch, Carbon Black, 1.8 kg, With MS Office)",[]
43859,"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop(15.6 Inch, Shadow Black, 2.25 kg)",[]
43864,HP 15s- eq1561AU (15.6 inch)(8GB RAM 256GB SSD)( Ryzen 3 Dual Core 3250U )(Jet Black),[]
43866,"ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Max Q) M6500IH-L1701WS Creator Laptop(15.6 Inch, Quiet Blue, 1.80 kg, With MS Office)",[['https://www.flipkart.com/asus-vivobook-pro-15-oled-ryzen-7-octa-core-amd-r7-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-m6500ih-l1701ws-creator-laptop/p/itm54b817c900023']]
43869,"MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 MAX Q/144 Hz) GF63 Thin 11SC-852IN Gaming Laptop(15.6 Inch, Black, 1.86 Kg)","[['https://www.flipkart.com/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-144-hz-gf63-thin-11sc-852in-gaming-laptop/p/itm13297b2080945'], ['https://www.amazon.in/MSI-i7-11800H-Windows-GTX1650-11SC-852IN/dp/B09YY3FVTB'], ['https://www.amazon.in/MSI-i7-11800H-Windows-RTX3050-11UC-850IN/dp/B09YY4GZFL']]"
43871,HP G8 Notebook (245 G8)(14 inch)(8GB RAM 1TB HDD)( Ryzen 3 Dual Core 3250U)(Black Grey),"[['https://www.amazon.in/HP-Notebook-62G68PA-RadeonTM-Graphics/dp/B0BHP9WBLZ'], ['https://www.flipkart.com/hp-g8-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-11-home-245-laptop/p/itm2766707534f54']]"
43875,"MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GF63 Thin 11UC-867IN Gaming Laptop(15.6 Inch, Black, 1.86 Kg)",[['https://www.flipkart.com/msi-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-gf63-thin-11uc-867in-gaming-laptop/p/itm4e86e31b8e273']]
43877,"DELL Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) G15-5515 Gaming Laptop(15.6 inch, Grey, 2.57 kg, With MS Office)",[['https://www.flipkart.com/dell-ryzen-5-hexa-core-amd-r5-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5515-gaming-laptop/p/itmdcfbf0112dca1']]
43882,"ASUS Vivobook Pro 15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Max Q) M6500IH-HN702WS Creator Laptop(15.6 Inch, Cool Silver, 1.80 Kg, With MS Office)",[['https://www.flipkart.com/asus-vivobook-pro-15-ryzen-7-octa-core-amd-r7-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-m6500ih-hn702ws-creator-laptop/p/itmfaba2ef5035c4']]
43884,"realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop(14 inch, Real Blue, 1.38 kg)",[['https://www.flipkart.com/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm7109ffde0b2cc']]
43886,"ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) G513IE-HN040WS Gaming Laptop(15.6 inch, Eclipse Gray, 2.10 kg, With MS Office)","[['https://www.croma.com/asus-rog-strix-g15-amd-ryzen-7-15-6-inch-16gb-1tb-windows-11-home-ms-office-2021-nvidia-geforce-rtx-3050-ti-full-hd-ips-display-eclipse-gray-90nr0582-m001k0-/p/266616'], ['https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a'], ['https://www.reliancedigital.in/asus-rog-strix-g15-gaming-laptop-amd-ryzen-7-4800h-16-gb-1-tb-ssd-4-gb-rtx-3050-ti-windows-11-home-mso-fhd-39-62-cm-15-6-inch-/p/493178260']]"
43889,HP Victus Intel 15-fa0070TX (15.6 inch)(8GB RAM 512GB SSD)(Core i5)(Performance Blue),[]
43890,HP Laptop with Backlit Keyboard 15s-fr2512tu (15.6 inch)(8GB RAM 512GB SSD)(Core i3)(Silver),[['https://www.flipkart.com/hp-laptop-backlit-keyboard-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fr2512tu/p/itmb61e0d5b2f828']]
43892,"Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800LAIN Laptop(15.6 inch, Platinum Grey, With MS Office)","[['https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81X800LAIN/dp/B0B5V37NGZ'], ['https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800lain-laptop/p/itm9f76b5a0fe315'], ['https://www.croma.com/lenovo-ideapad-slim-3i-intel-core-i3-11th-gen-15-6-inch-8gb-512gb-windows-11-ms-office-2021-intel-uhd-full-hd-led-display-platinum-grey-81x800lain-/p/262985']]"
43895,"ASUS VivoBook Ultra K15 OLED Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L322WS Thin and Light Laptop(15.6 inch, Indie Black, 1.80 kg, With MS Office)",[['https://www.flipkart.com/asus-vivobook-ultra-k15-oled-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l322ws-thin-light-laptop/p/itm7495291b310b7']]
43899,"HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5001TU Thin and Light Laptop(15.6 inch, Natural Silver, 1.69 Kg, With MS Office)",[]
43902,"Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15ACH6 Gaming Laptop(15.6 inch, Shadow Black, 2.25 kg)","[['https://www.amazon.in/Lenovo-IdeaPad-Gaming-39-62cm-82K2012LIN/dp/B0B7RXL89Z'], ['https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/p/itmaef9651a2d565']]"
43904,HP Pavilion 15-ec2004AX  (15.6 inch)(8GB RAM 512GB SSD)(Ryzen 5 Hexa Core AMD R5-5600H)(Shadow Black),[]
43906,"MSI Modern 14 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 B5M-242IN Thin and Light Laptop(14 inch, Carbon Gray, 1.3 kg kg)",[['https://www.flipkart.com/msi-modern-14-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-b5m-242in-thin-light-laptop/p/itm2dadd2a6b6e61']]
43911,"DELL Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop(14 Inch, Carbon Black, 1.48 Kg, With MS Office)","[['https://www.amazon.in/Dell-Vostro-R3-5425U-D552305WIN9BE-Windows/dp/B0B8HDDNFK'], ['https://www.flipkart.com/dell-ryzen-3-quad-core-5425u-8-gb-256-gb-ssd-windows-11-home-vostro-3425-thin-light-laptop/p/itm87a7815a7be2d']]"
43914,"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN358W Gaming Laptop(15.6 inch, Black Plastic, 2.30 kg kg)",[['https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn358w-laptop/p/itm4d930ab779cbd']]
43916,"ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415JA-EK522WS Laptop(14 inch, Slate Grey, With MS Office)",[['https://www.flipkart.com/asus-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-x415ja-ek522ws-laptop/p/itmf6fe1ab84454a']]
43919,HP 15s Intel 15s-du3614TU  (15.6 inch)(8GB RAM 256GB SSD 1TB HDD)(Core i3 processor)(Jet Black),[]
43921,"ASUS TUF Gaming F15 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/300 Hz) FX507ZM-HF068WS Gaming Laptop(15.6 inch, Mecha Gray, 2.20 kg, With MS Office)",[['https://www.flipkart.com/asus-tuf-gaming-f15-2022-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-300-hz-fx507zm-hf068ws-laptop/p/itme984c0773cf83']]
43923,HP 14s Intel 14s - dy2507TU  (15.6 inch)(8GB RAM 256GB SSD)(Core i3)(Natural Silver),[]
43924,HP Intel 14-dy0212TU   (14 inch)(8GB RAM 256GB SSD)(Core i3)(Natural Silver),[]
43926,"ASUS Ryzen 5 Quad Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ512WS Thin and Light Laptop(15.6 inch, Transparent Silver, With MS Office)",[['https://www.flipkart.com/asus-ryzen-5-quad-core-3rd-gen-8-gb-512-gb-ssd-windows-11-home-m515da-bq512ws-thin-light-laptop/p/itmee3a98524d6f9']]
43929,"DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Vostro 3400 Thin and Light Laptop(35 cm, Dune, 1.58 kg, With MS Office)","[['https://www.amazon.in/Dell-Vostro-3400-i5-1135G7-D552183WIN9DE/dp/B097SZ295X'], ['https://www.amazon.in/Dell-Vostro-i5-1135G7-Graphics-D552183WIN9DE/dp/B09FK6VB9B'], ['https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-2-graphics-3400-thin-light-laptop/p/itmc167498a111d8']]"
43930,"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN355WS Gaming Laptop(15.6 inch, Black, 2.3 kg, With MS Office)",[['https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355ws-laptop/p/itmd751b70a7d7f1']]
43932,"ASUS Vivobook 15 Touch Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ311WS Thin and Light Laptop(15.6 Inch, Slate Grey, 1.80 Kg, With MS Office)","[['https://www.flipkart.com/asus-vivobook-15-touch-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ez311ws-thin-light-laptop/p/itm9280b4ca3969f'], ['https://www.croma.com/asus-vivobook-15-intel-core-i3-11th-gen-15-6-inch-8gb-512gb-windows-11-home-ms-office-2021-intel-uhd-full-hd-ips-display-grey-90nb0ty1-m01n20-/p/266653']]"
